img_num,label_name,longitude,latitude,acquisition date,FVC,ndvi_mean,ndvi_std,ndvi_median,gndvi_mean,evi_mean,lai_mean,table_key,category,Lettuce color,Leaf sample weight (mg),Sample disc weight (g),Anthocyanins OD-530 nm,Chlorophyll OD-657 nm,Chlorophyll interference,Anthocyanin,DATE,Illumination
240,R12,34.91627121,32.02521896,04/01/2026,0.171821594,0.89279413,0.043827266,0.9076849,0.89279413,1.0559379,3.702383,table_73_1774187719104787088,RED_Shade_ids,RED,0.51,0.03,0.7855,1.1492,0.287,-0.6971531939273717,05/02/2026,Shade
238,R12,34.91626358,32.02522278,04/01/2026,0.173934937,0.8991073,0.038640868,0.91145605,0.8991073,0.97906893,3.4242713,table_34_1774187719104775088,RED_Shade_ids,RED,0.51,0.03,0.7855,1.1492,0.287,-0.6971531939273717,05/02/2026,Shade
196,C3,34.91629028,32.02527237,29/12/2025,0.212306976,0.61787623,0.010403376,0.61665875,0.61787623,0.87038493,3.031053,table_43_1774184724601155428,RED_Control_ids,RED,1.09,0.03,0.6139,0.6157,0.154,-0.7765266155883158,31/12/2025,Control-Sun
188,C3,34.91629028,32.02523041,29/12/2025,0.507305145,0.76158696,0.028130956,0.7664429,0.76158696,0.9109559,3.1778383,table_61_1774184724601159629,RED_Control_ids,RED,1.09,0.03,0.6139,0.6157,0.154,-0.7765266155883158,31/12/2025,Control-Sun
205,C3,34.91628265,32.02517319,29/12/2025,0.461193085,0.9024422,0.039529007,0.9010696,0.9024422,1.1086198,3.8929865,table_30_1774184724601151628,RED_Control_ids,RED,1.09,0.03,0.6139,0.6157,0.154,-0.7765266155883158,31/12/2025,Control-Sun
187,C3,34.91627121,32.02519608,29/12/2025,0.462516785,0.8161523,0.032571923,0.8181266,0.8161523,0.81555325,2.8326716,table_15_1774184724601147428,RED_Control_ids,RED,1.09,0.03,0.6139,0.6157,0.154,-0.7765266155883158,31/12/2025,Control-Sun
169,C1,34.91621399,32.02515793,09/12/2025,0.166728973,0.8707536,0.044285316,0.88133967,0.8707536,1.0049698,3.5179806,table_22_1774174492452114912,RED_Control_ids,RED,0.23,0.03,0.5577,0.6355,0.159,-0.9187913558297501,09/12/2025,Control-Sun
173,C1,34.91621399,32.02516556,09/12/2025,0.168849945,0.86999613,0.053058986,0.8839328,0.86999613,1.0201458,3.5728872,table_30_1774174492452117312,RED_Control_ids,RED,0.23,0.03,0.5577,0.6355,0.159,-0.9187913558297501,09/12/2025,Control-Sun
174,C1,34.91618347,32.0251503,09/12/2025,0.170677185,0.86594373,0.046683364,0.8754958,0.86594373,1.0403763,3.6460812,table_38_1774174492452120112,RED_Control_ids,RED,0.23,0.03,0.5577,0.6355,0.159,-0.9187913558297501,09/12/2025,Control-Sun
168,C1,34.91623306,32.02518082,09/12/2025,0.177524567,0.869067,0.043433215,0.8769379,0.869067,1.0171924,3.562202,table_6_1774174492452110012,RED_Control_ids,RED,0.23,0.03,0.5577,0.6355,0.159,-0.9187913558297501,09/12/2025,Control-Sun
175,C1,34.91620636,32.02514648,09/12/2025,0.159690857,0.8753684,0.04748949,0.8829683,0.8753684,1.0215704,3.578042,table_14_1774174492452112412,RED_Control_ids,RED,0.23,0.03,0.5577,0.6355,0.159,-0.9187913558297501,09/12/2025,Control-Sun
173,R6,34.91621399,32.02516556,09/12/2025,0.168849945,0.85672736,0.04424134,0.86281526,0.85672736,1.0416199,3.650581,table_26_1774174492452115912,RED_white_led_ids,RED,0.2,0.03,0.5122,0.4783,0.12,-0.9339431225868511,09/12/2025,White LED
174,R6,34.91618347,32.0251503,09/12/2025,0.170677185,0.8588628,0.039819196,0.86027914,0.8588628,1.0311395,3.6126618,table_34_1774174492452119012,RED_white_led_ids,RED,0.2,0.03,0.5122,0.4783,0.12,-0.9339431225868511,09/12/2025,White LED
169,R6,34.91621399,32.02515793,09/12/2025,0.166728973,0.86420155,0.04305605,0.86718,0.86420155,1.0309049,3.611814,table_18_1774174492452113812,RED_white_led_ids,RED,0.2,0.03,0.5122,0.4783,0.12,-0.9339431225868511,09/12/2025,White LED
168,R6,34.91623306,32.02518082,09/12/2025,0.177524567,0.85867345,0.045389816,0.8591119,0.85867345,1.0337101,3.6219633,table_2_1774174492452108812,RED_white_led_ids,RED,0.2,0.03,0.5122,0.4783,0.12,-0.9339431225868511,09/12/2025,White LED
175,R6,34.91620636,32.02514648,09/12/2025,0.159690857,0.85822517,0.041706223,0.8639939,0.85822517,1.0497478,3.6799874,table_10_1774174492452111212,RED_white_led_ids,RED,0.2,0.03,0.5122,0.4783,0.12,-0.9339431225868511,09/12/2025,White LED
178,C3,34.91627502,32.0252037,23/12/2025,0.299739838,0.9035929,0.048477873,0.91468585,0.9035929,0.99350184,3.4764895,table_14_1774178176226639542,RED_Control_ids,RED,1.4,0.03,0.5147,0.5375,0.134,-0.9675813946862208,25/12/2025,Control-Sun
196,C1,34.91629028,32.02527237,29/12/2025,0.212306976,0.6209072,0.011425283,0.6201859,0.6209072,0.8865746,3.089627,table_46_1774184724601156128,RED_Control_ids,RED,1.24,0.03,0.4537,0.3259,0.081,-0.9888587365405607,31/12/2025,Control-Sun
196,R3,34.91629028,32.02527237,29/12/2025,0.212306976,0.61584,0.009459162,0.6152084,0.61584,0.8703322,3.0308616,table_34_1774184724601153028,RED_white_blue_led_ids,RED,2.77,0.03,0.5158,0.5741,0.144,-0.9888587365405607,31/12/2025,White+Blue LED
188,R3,34.91629028,32.02523041,29/12/2025,0.507305145,0.75025225,0.0333772,0.75159234,0.75025225,0.91432095,3.1900132,table_50_1774184724601156928,RED_white_blue_led_ids,RED,2.77,0.03,0.5158,0.5741,0.144,-0.9888587365405607,31/12/2025,White+Blue LED
188,C1,34.91629028,32.02523041,29/12/2025,0.507305145,0.7634856,0.02937753,0.7666882,0.7634856,0.9229838,3.2213557,table_62_1774184724601159829,RED_Control_ids,RED,1.24,0.03,0.4537,0.3259,0.081,-0.9888587365405607,31/12/2025,Control-Sun
187,R3,34.91627121,32.02519608,29/12/2025,0.462516785,0.8094546,0.031583242,0.81108826,0.8094546,0.7721808,2.67575,table_3_1774184724601143928,RED_white_blue_led_ids,RED,2.77,0.03,0.5158,0.5741,0.144,-0.9888587365405607,31/12/2025,White+Blue LED
187,C1,34.91627121,32.02519608,29/12/2025,0.462516785,0.82814014,0.03248804,0.82997745,0.82814014,0.89046234,3.1036928,table_13_1774184724601146828,RED_Control_ids,RED,1.24,0.03,0.4537,0.3259,0.081,-0.9888587365405607,31/12/2025,Control-Sun
205,C1,34.91628265,32.02517319,29/12/2025,0.461193085,0.9086325,0.036692444,0.90718013,0.9086325,1.1153524,3.9173448,table_28_1774184724601151128,RED_Control_ids,RED,1.24,0.03,0.4537,0.3259,0.081,-0.9888587365405607,31/12/2025,Control-Sun
205,R3,34.91628265,32.02517319,29/12/2025,0.461193085,0.9025634,0.041101143,0.90609723,0.9025634,1.0996773,3.8606322,table_22_1774184724601149528,RED_white_blue_led_ids,RED,2.77,0.03,0.5158,0.5741,0.144,-0.9888587365405607,31/12/2025,White+Blue LED
178,C2,34.91627502,32.0252037,23/12/2025,0.299739838,0.9030593,0.047592446,0.91352594,0.9030593,0.9928817,3.474246,table_13_1774178176226639242,RED_Control_ids,RED,1.25,0.03,0.5171,0.5872,0.147,-0.9942495706448166,25/12/2025,Control-Sun
178,R8,34.91627502,32.0252037,23/12/2025,0.299739838,0.9102022,0.046934247,0.91923654,0.9102022,1.0758727,3.7745073,table_6_1774178176226637142,RED_white_led_ids,RED,1.37,0.03,0.5488,0.7335,0.183,-1.0078551856773712,25/12/2025,White LED
173,R1,34.91621399,32.02516556,09/12/2025,0.168849945,0.85905385,0.0420998,0.8661599,0.85905385,1.0310283,3.6122606,table_24_1774174492452115312,RED_white_blue_led_ids,RED,0.27,0.03,0.5207,0.7561,0.189,-1.102617298021992,09/12/2025,White+Blue LED
174,R1,34.91618347,32.0251503,09/12/2025,0.170677185,0.85702324,0.04309552,0.8642835,0.85702324,1.0155818,3.5563753,table_32_1774174492452117812,RED_white_blue_led_ids,RED,0.27,0.03,0.5207,0.7561,0.189,-1.102617298021992,09/12/2025,White+Blue LED
168,R1,34.91623306,32.02518082,09/12/2025,0.177524567,0.86207247,0.050086655,0.8707371,0.86207247,1.0062412,3.5225806,table_0_1774174492452106712,RED_white_blue_led_ids,RED,0.27,0.03,0.5207,0.7561,0.189,-1.102617298021992,09/12/2025,White+Blue LED
175,R1,34.91620636,32.02514648,09/12/2025,0.159690857,0.85688215,0.0513084,0.8668662,0.85688215,1.0078468,3.52839,table_8_1774174492452110512,RED_white_blue_led_ids,RED,0.27,0.03,0.5207,0.7561,0.189,-1.102617298021992,09/12/2025,White+Blue LED
169,R1,34.91621399,32.02515793,09/12/2025,0.166728973,0.8628953,0.04546054,0.86716044,0.8628953,1.0248088,3.5897582,table_16_1774174492452113012,RED_white_blue_led_ids,RED,0.27,0.03,0.5207,0.7561,0.189,-1.102617298021992,09/12/2025,White+Blue LED
178,R2,34.91627502,32.0252037,23/12/2025,0.299739838,0.8994088,0.04758016,0.9058518,0.8994088,1.0391688,3.6417127,table_1_1774178176226635442,RED_white_blue_led_ids,RED,1.33,0.03,0.4595,0.6231,0.156,-1.1907242881076416,25/12/2025,White+Blue LED
178,C1,34.91627502,32.0252037,23/12/2025,0.299739838,0.9130834,0.048012305,0.9293438,0.9130834,0.9281518,3.2400532,table_12_1774178176226638942,RED_Control_ids,RED,1.66,0.03,0.3949,0.4867,0.122,-1.298279820800223,25/12/2025,Control-Sun
178,R1,34.91627502,32.0252037,23/12/2025,0.299739838,0.91248214,0.046082407,0.9224961,0.91248214,1.0046978,3.5169969,table_0_1774178176226633942,RED_white_blue_led_ids,RED,1.19,0.03,0.4624,0.7665,0.192,-1.305632768072344,25/12/2025,White+Blue LED
188,R2,34.91629028,32.02523041,29/12/2025,0.507305145,0.77071375,0.029017948,0.77194566,0.77071375,0.9732141,3.4030886,table_49_1774184724601156728,RED_white_blue_led_ids,RED,1.71,0.03,0.4441,0.7598,0.19,-1.3704170749634765,31/12/2025,White+Blue LED
196,R2,34.91629028,32.02527237,29/12/2025,0.212306976,0.6209734,0.011362465,0.6201859,0.6209734,0.8848532,3.0833988,table_33_1774184724601152828,RED_white_blue_led_ids,RED,1.71,0.03,0.4441,0.7598,0.19,-1.3704170749634765,31/12/2025,White+Blue LED
187,R2,34.91627121,32.02519608,29/12/2025,0.462516785,0.8145222,0.034342393,0.81615525,0.8145222,0.81583107,2.8336768,table_2_1774184724601143628,RED_white_blue_led_ids,RED,1.71,0.03,0.4441,0.7598,0.19,-1.3704170749634765,31/12/2025,White+Blue LED
205,R2,34.91628265,32.02517319,29/12/2025,0.461193085,0.9182364,0.03787783,0.9224723,0.9182364,1.140923,4.0098596,table_21_1774184724601149128,RED_white_blue_led_ids,RED,1.71,0.03,0.4441,0.7598,0.19,-1.3704170749634765,31/12/2025,White+Blue LED
178,R6,34.91627502,32.0252037,23/12/2025,0.299739838,0.905269,0.043392137,0.9149047,0.905269,0.9834537,3.4401357,table_4_1774178176226636442,RED_white_led_ids,RED,1.16,0.03,0.4764,0.898,0.225,-1.378322223224619,25/12/2025,White LED
196,R7,34.91629028,32.02527237,29/12/2025,0.212306976,0.6172283,0.009956965,0.6157636,0.6172283,0.88166475,3.0718634,table_36_1774184724601153528,RED_white_led_ids,RED,1.17,0.03,0.4189,0.6681,0.167,-1.378322223224619,31/12/2025,White LED
188,R7,34.91629028,32.02523041,29/12/2025,0.507305145,0.7694286,0.03293572,0.77592266,0.7694286,0.98015827,3.4282126,table_55_1774184724601158329,RED_white_led_ids,RED,1.17,0.03,0.4189,0.6681,0.167,-1.378322223224619,31/12/2025,White LED
187,R7,34.91627121,32.02519608,29/12/2025,0.462516785,0.82623065,0.02902961,0.83012486,0.82623065,0.8679249,3.0221524,table_6_1774184724601144728,RED_white_led_ids,RED,1.17,0.03,0.4189,0.6681,0.167,-1.378322223224619,31/12/2025,White LED
205,R7,34.91628265,32.02517319,29/12/2025,0.461193085,0.906031,0.04031265,0.9127772,0.906031,1.1439863,4.020943,table_18_1774184724601148428,RED_white_led_ids,RED,1.17,0.03,0.4189,0.6681,0.167,-1.378322223224619,31/12/2025,White LED
196,R6,34.91629028,32.02527237,29/12/2025,0.212306976,0.6214062,0.011456872,0.6201859,0.6214062,0.8898046,3.1013126,table_35_1774184724601153228,RED_white_led_ids,RED,1.29,0.03,0.3906,0.5912,0.148,-1.4146897204237188,31/12/2025,White LED
188,R6,34.91629028,32.02523041,29/12/2025,0.507305145,0.7730429,0.033397626,0.77679473,0.7730429,0.9939463,3.478098,table_56_1774184724601158529,RED_white_led_ids,RED,1.29,0.03,0.3906,0.5912,0.148,-1.4146897204237188,31/12/2025,White LED
187,R6,34.91627121,32.02519608,29/12/2025,0.462516785,0.8258169,0.041751187,0.83351994,0.8258169,0.8840966,3.0806615,table_5_1774184724601144428,RED_white_led_ids,RED,1.29,0.03,0.3906,0.5912,0.148,-1.4146897204237188,31/12/2025,White LED
205,R6,34.91628265,32.02517319,29/12/2025,0.461193085,0.90561646,0.03865417,0.90856075,0.90561646,1.1573424,4.069265,table_19_1774184724601148628,RED_white_led_ids,RED,1.29,0.03,0.3906,0.5912,0.148,-1.4146897204237188,31/12/2025,White LED
196,R8,34.91629028,32.02527237,29/12/2025,0.212306976,0.6263039,0.013246776,0.6263837,0.6263039,0.90438116,3.154051,table_37_1774184724601153728,RED_white_led_ids,RED,0.89,0.03,0.4001,0.6581,0.165,-1.4439192366773688,31/12/2025,White LED
196,R13,34.91629028,32.02527237,29/12/2025,0.212306976,0.6133195,0.008328045,0.61322314,0.6133195,0.85802144,2.9863212,table_40_1774184724601154428,RED_Shade_ids,RED,1.04,0.03,0.3879,0.4841,0.121,-1.4439192366773688,31/12/2025,Shade
188,R8,34.91629028,32.02523041,29/12/2025,0.507305145,0.77258635,0.033563185,0.7772057,0.77258635,0.95281327,3.3292785,table_54_1774184724601158129,RED_white_led_ids,RED,0.89,0.03,0.4001,0.6581,0.165,-1.4439192366773688,31/12/2025,White LED
188,R13,34.91629028,32.02523041,29/12/2025,0.507305145,0.7361287,0.030317927,0.73890066,0.7361287,0.87321365,3.041287,table_57_1774184724601158729,RED_Shade_ids,RED,1.04,0.03,0.3879,0.4841,0.121,-1.4439192366773688,31/12/2025,Shade
187,R8,34.91627121,32.02519608,29/12/2025,0.462516785,0.8245253,0.036755662,0.8303612,0.8245253,0.8227641,2.8587606,table_7_1774184724601145028,RED_white_led_ids,RED,0.89,0.03,0.4001,0.6581,0.165,-1.4439192366773688,31/12/2025,White LED
187,R13,34.91627121,32.02519608,29/12/2025,0.462516785,0.7848118,0.039099794,0.7892009,0.7848118,0.7557041,2.6161377,table_11_1774184724601146228,RED_Shade_ids,RED,1.04,0.03,0.3879,0.4841,0.121,-1.4439192366773688,31/12/2025,Shade
205,R13,34.91628265,32.02517319,29/12/2025,0.461193085,0.8752488,0.051216744,0.8822705,0.8752488,1.0247818,3.5896606,table_24_1774184724601150028,RED_Shade_ids,RED,1.04,0.03,0.3879,0.4841,0.121,-1.4439192366773688,31/12/2025,Shade
205,R8,34.91628265,32.02517319,29/12/2025,0.461193085,0.91928667,0.03804215,0.9246303,0.91928667,1.1330159,3.9812515,table_17_1774184724601148128,RED_white_led_ids,RED,0.89,0.03,0.4001,0.6581,0.165,-1.4439192366773688,31/12/2025,White LED
188,R1,34.91629028,32.02523041,29/12/2025,0.507305145,0.7662424,0.034719247,0.76810104,0.7662424,0.9792568,3.4249513,table_48_1774184724601156528,RED_white_blue_led_ids,RED,1.32,0.03,0.3447,0.4428,0.111,-1.4524298901292934,31/12/2025,White+Blue LED
196,R1,34.91629028,32.02527237,29/12/2025,0.212306976,0.618207,0.010048736,0.6175421,0.618207,0.8830742,3.0769625,table_32_1774184724601152128,RED_white_blue_led_ids,RED,1.32,0.03,0.3447,0.4428,0.111,-1.4524298901292934,31/12/2025,White+Blue LED
187,R1,34.91627121,32.02519608,29/12/2025,0.462516785,0.82016766,0.036959264,0.8240693,0.82016766,0.8544204,2.973293,table_1_1774184724601143128,RED_white_blue_led_ids,RED,1.32,0.03,0.3447,0.4428,0.111,-1.4524298901292934,31/12/2025,White+Blue LED
205,R1,34.91628265,32.02517319,29/12/2025,0.461193085,0.89385444,0.0483372,0.8950368,0.89385444,0.9813606,3.4325624,table_20_1774184724601148828,RED_white_blue_led_ids,RED,1.32,0.03,0.3447,0.4428,0.111,-1.4524298901292934,31/12/2025,White+Blue LED
178,R13,34.91627502,32.0252037,23/12/2025,0.299739838,0.8731311,0.05689519,0.88173664,0.8731311,0.9551504,3.337734,table_10_1774178176226638442,RED_Shade_ids,RED,1.4,0.03,0.3745,0.6017,0.15,-1.4961047628513477,25/12/2025,Shade
196,R12,34.91629028,32.02527237,29/12/2025,0.212306976,0.60797197,0.006031781,0.6052632,0.60797197,0.8411786,2.925384,table_41_1774184724601155028,RED_Shade_ids,RED,0.85,0.03,0.4124,0.6571,0.164,-1.4961047628513477,31/12/2025,Shade
188,R12,34.91629028,32.02523041,29/12/2025,0.507305145,0.7634559,0.028656285,0.76832145,0.7634559,0.9474897,3.310018,table_58_1774184724601158929,RED_Shade_ids,RED,0.85,0.03,0.4124,0.6571,0.164,-1.4961047628513477,31/12/2025,Shade
187,R12,34.91627121,32.02519608,29/12/2025,0.462516785,0.80708873,0.037789892,0.810159,0.80708873,0.83178115,2.8913844,table_10_1774184724601145928,RED_Shade_ids,RED,0.85,0.03,0.4124,0.6571,0.164,-1.4961047628513477,31/12/2025,Shade
205,R12,34.91628265,32.02517319,29/12/2025,0.461193085,0.8702968,0.06860017,0.88530463,0.8702968,1.0549861,3.6989398,table_26_1774184724601150528,RED_Shade_ids,RED,0.85,0.03,0.4124,0.6571,0.164,-1.4961047628513477,31/12/2025,Shade
234,G4,34.91629791,32.02521515,04/01/2026,0.199237823,0.84113973,0.051738694,0.843673,0.84113973,1.0117035,3.5423434,table_53_1774187719104781488,GREEN_white_blue_led_ids,GREEN,1.02,0.03,0.623,1.601,0.4,-1.50057902322714,05/02/2026,White+Blue LED
235,G4,34.91625595,32.02522278,04/01/2026,0.204093933,0.8406359,0.049433783,0.8439788,0.8406359,1.0015453,3.5055912,table_16_1774187719104769388,GREEN_white_blue_led_ids,GREEN,1.02,0.03,0.623,1.601,0.4,-1.50057902322714,05/02/2026,White+Blue LED
178,R3,34.91627502,32.0252037,23/12/2025,0.299739838,0.90614295,0.043801032,0.91657144,0.90614295,1.0419716,3.6518528,table_2_1774178176226635842,RED_white_blue_led_ids,RED,1.23,0.03,0.3323,0.481,0.12,-1.5511642873401175,25/12/2025,White+Blue LED
173,R11,34.91621399,32.02516556,09/12/2025,0.168849945,0.8724925,0.043797545,0.8818337,0.8724925,0.9985096,3.4946077,table_28_1774174492452116712,RED_Shade_ids,RED,0.28,0.03,0.3036,0.5977,0.149,-1.5994826310981365,09/12/2025,Shade
174,R11,34.91618347,32.0251503,09/12/2025,0.170677185,0.84948605,0.045723807,0.85820895,0.84948605,1.0325626,3.6178117,table_36_1774174492452119412,RED_Shade_ids,RED,0.28,0.03,0.3036,0.5977,0.149,-1.5994826310981365,09/12/2025,Shade
169,R11,34.91621399,32.02515793,09/12/2025,0.166728973,0.83989906,0.04049335,0.84734976,0.83989906,0.9960401,3.4856732,table_20_1774174492452114412,RED_Shade_ids,RED,0.28,0.03,0.3036,0.5977,0.149,-1.5994826310981365,09/12/2025,Shade
168,R11,34.91623306,32.02518082,09/12/2025,0.177524567,0.85672736,0.042998478,0.864744,0.85672736,1.004098,3.514827,table_4_1774174492452109312,RED_Shade_ids,RED,0.28,0.03,0.3036,0.5977,0.149,-1.5994826310981365,09/12/2025,Shade
175,R11,34.91620636,32.02514648,09/12/2025,0.159690857,0.86989695,0.042401586,0.8829683,0.86989695,1.0208112,3.5752947,table_12_1774174492452111812,RED_Shade_ids,RED,0.28,0.03,0.3036,0.5977,0.149,-1.5994826310981365,09/12/2025,Shade
196,R11,34.91629028,32.02527237,29/12/2025,0.212306976,0.6118633,0.007071546,0.61169696,0.6118633,0.849747,2.9563847,table_39_1774184724601154128,RED_Shade_ids,RED,1.37,0.03,0.4445,0.8693,0.217,-1.6347505922264112,31/12/2025,Shade
188,R11,34.91629028,32.02523041,29/12/2025,0.507305145,0.74705875,0.03225049,0.7488428,0.74705875,0.9227221,3.2204084,table_59_1774184724601159129,RED_Shade_ids,RED,1.37,0.03,0.4445,0.8693,0.217,-1.6347505922264112,31/12/2025,Shade
187,R11,34.91627121,32.02519608,29/12/2025,0.462516785,0.80217224,0.038248263,0.80509955,0.80217224,0.8360296,2.906755,table_9_1774184724601145628,RED_Shade_ids,RED,1.37,0.03,0.4445,0.8693,0.217,-1.6347505922264112,31/12/2025,Shade
205,R11,34.91628265,32.02517319,29/12/2025,0.461193085,0.89542997,0.04446753,0.9002713,0.89542997,1.0961804,3.8479807,table_25_1774184724601150328,RED_Shade_ids,RED,1.37,0.03,0.4445,0.8693,0.217,-1.6347505922264112,31/12/2025,Shade
226,G2,34.91627121,32.0252037,22/01/2026,0.069988251,0.8072548,0.05890032,0.82242274,0.8072548,0.85298115,2.9680858,table_19_1774186061812408936,GREEN_white_blue_led_ids,GREEN,0.26,0.03,0.3304,0.5774,0.144,-1.6820032289393023,29/01/2026,White+Blue LED
224,G2,34.91627121,32.02520752,22/01/2026,0.066959381,0.8283001,0.05291069,0.8396518,0.8283001,0.9531495,3.3304954,table_31_1774186061812412136,GREEN_white_blue_led_ids,GREEN,0.26,0.03,0.3304,0.5774,0.144,-1.6820032289393023,29/01/2026,White+Blue LED
178,R11,34.91627502,32.0252037,23/12/2025,0.299739838,0.88931763,0.041172516,0.900059,0.88931763,0.9404467,3.2845364,table_8_1774178176226637642,RED_Shade_ids,RED,1.05,0.03,0.3463,0.6847,0.171,-1.7429635907892351,25/12/2025,Shade
178,R7,34.91627502,32.0252037,23/12/2025,0.299739838,0.91707903,0.04146955,0.9268351,0.91707903,1.0427123,3.654533,table_5_1774178176226636742,RED_white_led_ids,RED,1.23,0.03,0.3513,0.7048,0.176,-1.7429635907892351,25/12/2025,White LED
162,G1,34.91620255,32.02521515,01/12/2025,0.076473236,0.82885206,0.053683966,0.8478634,0.82885206,1.0050031,3.518101,table_25_1774168017329675768,GREEN_white_blue_led_ids,GREEN,0.3,0.03,0.1833,0.0969,0.024,-1.838844787473507,05/12/2025,White+Blue LED
165,G1,34.91619492,32.02518845,01/12/2025,0.084526062,0.8189627,0.052299254,0.83700144,0.8189627,0.9853694,3.4470663,table_33_1774168017329678568,GREEN_white_blue_led_ids,GREEN,0.3,0.03,0.1833,0.0969,0.024,-1.838844787473507,05/12/2025,White+Blue LED
160,G1,34.91624069,32.02518463,01/12/2025,0.08599472,0.8157886,0.05677559,0.82840335,0.8157886,0.99501514,3.4819648,table_1_1774168017329667468,GREEN_white_blue_led_ids,GREEN,0.3,0.03,0.1833,0.0969,0.024,-1.838844787473507,05/12/2025,White+Blue LED
163,G1,34.91619492,32.02517319,01/12/2025,0.080104828,0.8255897,0.0534666,0.8425006,0.8255897,0.97660583,3.41536,table_9_1774168017329670068,GREEN_white_blue_led_ids,GREEN,0.3,0.03,0.1833,0.0969,0.024,-1.838844787473507,05/12/2025,White+Blue LED
161,G1,34.91622543,32.02519608,01/12/2025,0.08392334,0.8277259,0.05775281,0.84478885,0.8277259,0.99896616,3.4962592,table_17_1774168017329673268,GREEN_white_blue_led_ids,GREEN,0.3,0.03,0.1833,0.0969,0.024,-1.838844787473507,05/12/2025,White+Blue LED
161,C6,34.91622543,32.02519608,01/12/2025,0.08392334,0.82446414,0.049101803,0.833028,0.82446414,1.033408,3.6208706,table_23_1774168017329675168,GREEN_Control_ids,GREEN,0.55,0.03,0.1359,0.0744,0.019,-2.1455727972123593,05/12/2025,Control-Sun
162,C6,34.91620255,32.02521515,01/12/2025,0.076473236,0.8228557,0.052069243,0.8323897,0.8228557,1.0411385,3.6488395,table_31_1774168017329677468,GREEN_Control_ids,GREEN,0.55,0.03,0.1359,0.0744,0.019,-2.1455727972123593,05/12/2025,Control-Sun
165,C6,34.91619492,32.02518845,01/12/2025,0.084526062,0.82401985,0.055914756,0.84209573,0.82401985,1.055309,3.700108,table_39_1774168017329680268,GREEN_Control_ids,GREEN,0.55,0.03,0.1359,0.0744,0.019,-2.1455727972123593,05/12/2025,Control-Sun
160,C6,34.91624069,32.02518463,01/12/2025,0.08599472,0.8107342,0.047183044,0.8194616,0.8107342,1.0384895,3.6392548,table_7_1774168017329669468,GREEN_Control_ids,GREEN,0.55,0.03,0.1359,0.0744,0.019,-2.1455727972123593,05/12/2025,Control-Sun
163,C6,34.91619492,32.02517319,01/12/2025,0.080104828,0.8246671,0.054453067,0.8400538,0.8246671,1.0187944,3.5679982,table_15_1774168017329672568,GREEN_Control_ids,GREEN,0.55,0.03,0.1359,0.0744,0.019,-2.1455727972123593,05/12/2025,Control-Sun
162,G11,34.91620255,32.02521515,01/12/2025,0.076473236,0.8123235,0.04510127,0.824468,0.8123235,1.0306269,3.6108081,table_29_1774168017329676968,GREEN_Shade_ids,GREEN,0.26,0.03,0.129,0.0726,0.018,-2.1982160687013748,05/12/2025,Shade
165,G11,34.91619492,32.02518845,01/12/2025,0.084526062,0.80634546,0.045533575,0.8153216,0.80634546,1.0135446,3.5490043,table_37_1774168017329679668,GREEN_Shade_ids,GREEN,0.26,0.03,0.129,0.0726,0.018,-2.1982160687013748,05/12/2025,Shade
161,G11,34.91622543,32.02519608,01/12/2025,0.08392334,0.8229744,0.046115737,0.8325918,0.8229744,0.99474484,3.4809868,table_21_1774168017329674568,GREEN_Shade_ids,GREEN,0.26,0.03,0.129,0.0726,0.018,-2.1982160687013748,05/12/2025,Shade
160,G11,34.91624069,32.02518463,01/12/2025,0.08599472,0.8145579,0.04323713,0.82443416,0.8145579,1.0084629,3.530619,table_5_1774168017329668868,GREEN_Shade_ids,GREEN,0.26,0.03,0.129,0.0726,0.018,-2.1982160687013748,05/12/2025,Shade
163,G11,34.91619492,32.02517319,01/12/2025,0.080104828,0.8102097,0.04886139,0.82186705,0.8102097,0.98968637,3.4626856,table_13_1774168017329672068,GREEN_Shade_ids,GREEN,0.26,0.03,0.129,0.0726,0.018,-2.1982160687013748,05/12/2025,Shade
244,C10,34.91630554,32.02526855,04/01/2026,0.122257233,0.80698174,0.05068466,0.80851805,0.80698174,1.021058,3.5761878,table_49_1774187719104779888,GREEN_Control_ids,GREEN,1.46,0.03,0.2559,0.748,0.187,-2.6736342817362733,05/02/2026,Control-Sun
242,C10,34.91627884,32.02523041,04/01/2026,0.121631622,0.80843997,0.04342945,0.8091147,0.80843997,0.8889258,3.0981336,table_9_1774187719104767688,GREEN_Control_ids,GREEN,1.46,0.03,0.2559,0.748,0.187,-2.6736342817362733,05/02/2026,Control-Sun
227,G11,34.91625214,32.02519989,22/01/2026,0.077987671,0.7725416,0.053821553,0.7884653,0.7725416,0.93283063,3.2569814,table_70_1774186061812430836,GREEN_Shade_ids,GREEN,0.36,0.03,0.1727,0.4429,0.111,-2.780604765034859,29/01/2026,Shade
228,G11,34.91625214,32.02519989,22/01/2026,0.088142395,0.814308,0.057442885,0.8254319,0.814308,0.9953304,3.4831057,table_5_1774186061812404236,GREEN_Shade_ids,GREEN,0.36,0.03,0.1727,0.4429,0.111,-2.780604765034859,29/01/2026,Shade
226,G1,34.91627121,32.0252037,22/01/2026,0.069988251,0.83382016,0.050881583,0.8393672,0.83382016,0.86515135,3.0121176,table_18_1774186061812408736,GREEN_white_blue_led_ids,GREEN,0.49,0.03,0.2188,0.6298,0.157,-2.7968650215005737,29/01/2026,White+Blue LED
