img_num,label_name,longitude,latitude,acquisition date,FVC,ndvi_mean,ndvi_std,ndvi_median,gndvi_mean,evi_mean,lai_mean,category,Lettuce color,Leaf sample weight (mg),Sample disc weight (g),Anthocyanins OD-530 nm,Chlorophyll OD-657 nm,Chlorophyll interference,Anthocyanin,DATE,Illumination
219,R14,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.8233408,0.058079317,0.82983005,0.8233408,0.9079739,3.16705,RED_Shade_ids,RED,0.57,0.03,0.3571,0.5738,0.143,0.214,17/12/2025,Shade
219,R15,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.8689172,0.061232083,0.8836341,0.8689172,0.9297802,3.2459445,RED_Shade_ids,RED,0.45,0.03,0.3403,0.5243,0.131,0.209,17/12/2025,Shade
219,G1,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.82197917,0.0760287,0.8447318,0.82197917,0.8732077,3.0412652,GREEN_white_blue_led_ids,GREEN,1.37,0.03,0.1367,0.3499,0.087,0.049,17/12/2025,White+Blue LED
219,G2,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.7448482,0.07881647,0.7156704,0.7448482,0.7781978,2.69752,GREEN_white_blue_led_ids,GREEN,1.3,0.03,0.1486,0.4449,0.111,0.037,17/12/2025,White+Blue LED
219,G3,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.7757499,0.06500501,0.7819204,0.7757499,0.79409665,2.7550416,GREEN_white_blue_led_ids,GREEN,1.02,0.03,0.1177,0.2626,0.066,0.052,17/12/2025,White+Blue LED
219,G4,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.82925355,0.056451187,0.84080416,0.82925355,0.86187285,3.000256,GREEN_white_blue_led_ids,GREEN,1.43,0.03,0.136,0.3986,0.1,0.036,17/12/2025,White+Blue LED
219,G5,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.76999027,0.06671657,0.7823762,0.76999027,0.83034074,2.886173,GREEN_white_blue_led_ids,GREEN,1.07,0.03,0.1326,0.3809,0.095,0.037,17/12/2025,White+Blue LED
219,G6,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.7706247,0.049537413,0.77528656,0.7706247,0.8582658,2.987206,GREEN_white_led_ids,GREEN,1.51,0.03,0.1095,0.2889,0.072,0.037,17/12/2025,White LED
219,G7,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.7952709,0.07086139,0.8037462,0.7952709,0.8690239,3.0261288,GREEN_white_led_ids,GREEN,0.98,0.03,0.1572,0.4775,0.119,0.038,17/12/2025,White LED
219,G8,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.7126585,0.050309118,0.70889044,0.7126585,0.82877624,2.8805125,GREEN_white_led_ids,GREEN,1.23,0.03,0.1188,0.3512,0.088,0.031,17/12/2025,White LED
219,G9,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.8444578,0.06084068,0.854482,0.8444578,0.8565674,2.9810612,GREEN_white_led_ids,GREEN,0.93,0.03,0.1364,0.3635,0.091,0.046,17/12/2025,White LED
219,G10,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.7934548,0.05703214,0.80402315,0.7934548,0.82300216,2.8596218,GREEN_white_led_ids,GREEN,1.53,0.03,0.13,0.3798,0.095,0.035,17/12/2025,White LED
